company_id,user_id,timestamp_utc,ip_address,device_id,os,browser,login_success,asn,ip_reputation,ip_vpn_tor,num_distinct_devices_last30d,failed_attempts_last_10m,hours_since_prev_login,distance_from_prev_login_km,speed_kmh,dist_from_user_login,prediction,risk_score,reasons
facegram,user0024,2025-08-20 20:29:00,49.53.1.91,53815db2-afbd-4ed1-afe8-56490e4e6dfc,Windows 10,Safari,1,AS174,2,0,5,0,32.49,43.773,1.34,48.708,0,25,Suspicious IP / VPN detected
facegram,user0215,2025-08-24 21:02:00,182.76.207.71,bbe81f3b-ea98-4855-bea5-d5d657f1c8b8,Android,Firefox,0,AS9498,1,0,2,2,12.37,31.665,2.54,8.123,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0157,2025-08-23 09:34:00,115.107.149.139,2a1bcecd-7d7d-459c-939e-758622688ab4,Windows 11,Safari,0,AS3356,0,0,4,1,46.95,39.959,0.85,25.214,0,25,Sudden OS/Browser change during failed attempts
facegram,user0103,2025-08-30 00:07:00,115.125.169.154,50f7c8c6-3656-45f1-871d-60d7af6bffdf,Linux,Edge,0,AS13335,0,0,4,1,30.56,39.622,1.29,12.445,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0409,2025-08-05 22:17:00,182.69.145.0,4ec9af1b-c63b-40bb-8bc8-59749264f269,iOS,Safari,0,AS174,1,0,6,2,26.95,10.847,0.4,22.551,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0023,2025-08-21 04:00:00,106.235.89.74,7863e22d-1071-4b37-901e-fede7faf0ec5,Windows 11,Firefox,1,AS9498,2,0,6,0,19.19,11.404,0.59,49.758,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
facegram,user0474,2025-08-27 18:46:00,115.114.78.214,a792be28-f75a-49c9-a340-000ce32a8191,Windows 10,Firefox,1,AS9498,1,0,4,0,47.07,33.059,0.7,5.724,0,25,Suspicious IP / VPN detected
facegram,user0005,2025-08-30 08:49:00,115.113.80.111,75a81495-0e87-4973-ab77-3e07e34447be,iOS,Chrome,1,AS55836,2,0,1,0,32.25,19.676,0.61,20.771,0,25,Suspicious IP / VPN detected
facegram,user0411,2025-08-02 22:23:00,115.112.179.165,74793b19-256e-4876-a6f0-1198f5e8281f,iOS,Firefox,0,AS9498,2,0,5,3,18.12,13.363,0.73,24.132,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0453,2025-08-04 13:42:00,182.73.151.121,26a368e4-accd-4b2c-8c18-94041167ae3a,Android,Edge,0,AS174,1,0,1,3,7.57,20.308,2.65,37.906,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0336,2025-08-02 17:36:00,115.107.238.188,825c770b-af7f-45ea-948c-fa9583a4a027,Windows 10,Safari,0,AS174,1,0,3,2,36.65,49.474,1.35,47.132,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0422,2025-08-03 06:31:00,115.104.34.126,ee7f48d4-6921-4fcb-ac9f-9dd08e792255,iOS,Safari,0,AS9498,2,1,10,8,31.72,2696.203,84.73,2882.795,1,90,Multiple devices detected; Suspicious IP / VPN detected; Multiple failed login attempts; Sudden OS/Browser change during failed attempts
facegram,user0084,2025-08-29 12:26:00,115.101.162.244,20372786-ff32-4d33-9d7e-8dfa7c66ea63,macOS,Firefox,0,AS174,1,0,2,2,32.69,45.183,1.38,49.774,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0283,2025-08-29 07:30:00,182.65.41.212,d1a95b7f-aad2-4f06-9429-c6f919424c1f,Android,Safari,0,AS3356,2,0,1,2,2.98,45.64,14.82,1.709,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0122,2025-08-08 05:02:00,115.108.128.185,8f18f197-fb6e-46e0-963d-ff796b9c0a7a,Linux,Chrome,1,AS55836,2,0,2,0,30.08,31.781,1.05,14.811,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0229,2025-08-07 05:19:00,106.219.92.63,275a778e-1d65-416e-a106-d5f9106ee86b,Windows 10,Firefox,0,AS174,2,0,3,1,46.21,20.103,0.43,36.541,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0427,2025-08-15 04:49:00,117.225.12.153,aadf8810-7562-4a1d-b965-adf2a202d831,Windows 11,Edge,0,AS9498,2,0,6,1,16.55,35.174,2.11,36.419,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0310,2025-08-03 07:53:00,49.54.95.207,8fa2f254-80bf-4b6b-8810-5e9e642ce02a,iOS,Edge,1,AS55836,0,0,2,0,36.49,40.704,1.11,35.677,0,0,Normal: baseline behaviour (risk 0)
instabook,user0387,2025-08-04 13:11:00,182.78.165.10,f1bf6e95-e02c-4d31-8579-caf5858757bd,Windows 11,Edge,0,AS55836,2,0,4,3,2.16,34.068,15.07,48.097,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0334,2025-08-01 00:55:00,49.61.153.178,6fe23bac-ab89-42d8-8f56-a8472815e906,iOS,Edge,0,AS55836,1,0,1,2,46.42,10.757,0.23,19.911,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0123,2025-08-25 04:50:00,115.103.218.96,a228149d-ed05-45d5-9a82-ebf582f2e7cf,Windows 10,Safari,1,AS13335,0,0,2,0,21.75,28.233,1.29,38.472,0,5,Unusual login time
instabook,user0070,2025-08-17 22:31:00,182.65.237.180,fb239c96-9a2f-40cf-95a8-71c1f02f84d0,Linux,Edge,1,AS174,2,0,5,0,8.99,9.372,1.03,11.934,0,25,Suspicious IP / VPN detected
instabook,user0125,2025-08-16 21:11:00,49.61.151.98,db8a30c0-2246-41ee-815c-ba9f4702adae,Android,Edge,0,AS55836,2,0,2,2,21.74,29.62,1.36,40.496,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0303,2025-08-01 05:33:00,115.103.39.84,025e5041-37bd-4547-91fb-c13da894f908,iOS,Chrome,0,AS174,0,0,3,3,14.24,48.848,3.41,23.577,0,5,Unusual login time
facegram,user0049,2025-08-13 03:47:00,115.124.195.157,3ec442f9-d872-46d7-bbfd-79933ddc62f9,iOS,Safari,0,AS174,0,0,4,2,12.07,1.469,0.12,41.71,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0002,2025-08-03 13:49:00,49.58.135.142,1b0100ec-8418-47ad-bd7f-4829bb6afbbc,Linux,Chrome,1,AS9498,1,0,6,0,14.14,9.963,0.7,47.576,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0064,2025-08-10 21:26:00,182.74.226.24,132c32ad-273e-444f-9501-30fc6c6b0b9d,Android,Edge,0,AS13335,1,0,6,1,7.23,14.241,1.94,3.368,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0468,2025-08-16 08:46:00,117.217.225.54,48da497c-7174-42c8-b80d-10f8e3ae6a7e,macOS,Edge,0,AS174,1,0,3,0,15.86,8.098,0.51,21.385,0,25,Suspicious IP / VPN detected
facegram,user0337,2025-08-17 05:14:00,49.37.78.171,ba457a7d-fdc3-4490-bd80-7fa502a2f286,iOS,Edge,0,AS9498,0,0,3,2,14.77,49.84,3.35,36.269,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0461,2025-08-17 16:42:00,49.46.187.134,9c88375e-e102-41d0-8206-1bbef951b60c,macOS,Edge,0,AS13335,2,0,6,5,37.41,1994.78,53.18,2949.765,1,90,Multiple devices detected; Suspicious IP / VPN detected; Multiple failed login attempts; Sudden OS/Browser change during failed attempts
facegram,user0355,2025-08-15 12:57:00,117.214.112.233,e53d2636-3247-4696-b1ca-f29572ebd608,Linux,Chrome,0,AS13335,2,0,6,3,34.98,0.592,0.02,48.981,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0337,2025-08-22 03:04:00,117.203.100.47,2ce00fc4-5c8f-465b-9951-dc94cb7774e7,Android,Safari,0,AS13335,2,0,6,3,44.12,4.647,0.11,35.207,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0451,2025-08-01 13:28:00,115.104.122.230,33545ffc-a8d1-4cbb-b5f7-ea7e28d9641f,macOS,Safari,1,AS13335,2,0,2,0,20.21,42.636,2.1,40.183,0,25,Suspicious IP / VPN detected
instabook,user0183,2025-08-13 13:52:00,182.79.86.236,693e371b-2055-4112-8298-b61ba5133f65,Windows 10,Chrome,0,AS174,0,0,3,3,26.09,17.833,0.68,11.552,0,25,Sudden OS/Browser change during failed attempts
instabook,user0428,2025-08-27 06:04:00,117.222.199.8,42438212-95fd-430b-9105-e6072d6c071b,macOS,Edge,1,AS13335,0,0,2,0,28.7,48.064,1.67,1.012,0,0,Normal: baseline behaviour (risk 0)
instabook,user0141,2025-08-10 00:00:00,106.211.54.240,2939ebe7-5c61-4d28-93b9-5b8fc639d342,Windows 10,Edge,0,AS3356,2,0,1,2,40.34,36.279,0.9,49.644,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0434,2025-08-24 19:57:00,115.105.34.244,0ce90f5e-e8dd-4f20-800d-eeffdc25c49b,Linux,Safari,1,AS9498,2,0,2,0,6.37,6.196,0.96,2.265,0,25,Suspicious IP / VPN detected
facegram,user0188,2025-08-16 01:02:00,49.45.79.135,ba6e6f1d-755e-4845-8061-8ea10e77f3b8,iOS,Firefox,1,AS13335,1,0,4,0,28.65,31.881,1.11,15.597,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0433,2025-08-11 09:27:00,117.254.68.242,a88149fc-32e5-4014-ad3e-f5d0d93fc61c,Windows 11,Firefox,0,AS13335,1,0,6,1,23.3,40.017,1.71,6.547,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0132,2025-08-29 11:08:00,49.54.248.228,3fbcf442-abb7-4cd1-85d8-8598da98b48f,Linux,Chrome,0,AS55836,2,0,5,0,26.56,18.544,0.7,43.403,0,25,Suspicious IP / VPN detected
instabook,user0350,2025-08-21 03:43:00,49.53.37.47,8c2fb0fc-afda-4d2f-af6e-c03f0fdf9f6a,iOS,Edge,0,AS9498,1,0,6,2,25.47,22.597,0.88,8.926,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0312,2025-08-01 04:04:00,49.55.239.252,dc0afa46-b10d-486b-bdf7-59fa562bc342,Linux,Edge,0,AS55836,0,0,2,2,1.05,13.824,12.02,43.725,0,5,Unusual login time
facegram,user0361,2025-08-03 01:56:00,115.115.61.217,a71dfffe-6de4-441e-9c93-8b35cde46917,iOS,Firefox,1,AS55836,2,0,3,0,11.16,23.397,2.08,17.508,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0077,2025-08-03 12:18:00,49.55.189.149,8d094623-12b5-49e4-ad8d-eaa25fe1e2e7,Windows 11,Firefox,1,AS3356,1,0,6,0,36.37,35.071,0.96,35.126,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0339,2025-08-12 19:11:00,49.36.74.161,098b22a3-63f8-409f-99c7-5c55b2b35d65,Android,Firefox,0,AS9498,2,0,4,3,7.23,0.051,0.01,22.028,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0191,2025-08-10 22:20:00,117.202.149.194,666d3ba9-0730-4970-ad0f-ecfc7dbcdc2a,Linux,Edge,0,AS55836,1,0,6,2,27.32,20.425,0.74,22.981,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0096,2025-08-28 12:00:00,117.223.125.85,8ffe7056-62e6-4223-85d1-571e7795e143,Windows 11,Chrome,0,AS13335,1,0,1,2,20.72,29.826,1.43,13.175,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0408,2025-08-09 11:03:00,49.54.191.128,2b810921-f49f-4e54-ab56-43ce548ea5ef,Android,Safari,0,AS13335,1,0,1,1,47.11,47.166,1.0,19.106,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0293,2025-08-12 01:48:00,106.231.60.241,43ff2cd7-4f6b-4f2d-998b-7347dc39c009,Windows 11,Chrome,0,AS174,2,0,2,2,12.86,26.389,2.04,24.646,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0370,2025-08-14 09:24:00,49.63.4.29,e1ca73a5-4cf4-4c01-97e2-1f52c8c68e9e,iOS,Edge,0,AS174,2,0,1,2,7.03,48.81,6.85,8.804,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0218,2025-08-28 10:44:00,182.72.0.63,c983db70-5942-403b-a1f9-a546accb3016,Linux,Firefox,0,AS174,1,0,1,2,35.02,13.472,0.38,46.633,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0366,2025-08-30 03:39:00,106.235.168.29,80283030-98ac-463e-aeb6-76e85238612e,Linux,Firefox,0,AS3356,0,0,6,2,13.05,31.606,2.4,1.452,0,50,Multiple devices detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0406,2025-08-12 22:32:00,117.217.177.238,1b90ba44-6325-458d-8226-44ed615798dc,Windows 10,Chrome,1,AS9498,2,0,6,0,8.88,15.379,1.71,9.486,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0444,2025-08-19 08:18:00,49.39.221.6,61e5974b-c73d-486c-a3e1-c609535776ba,Linux,Safari,0,AS55836,0,0,6,1,9.96,2.115,0.21,47.951,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
instabook,user0113,2025-08-19 02:22:00,117.197.165.255,c22687d0-8fd4-4c46-802a-aba9eb8ead23,Windows 10,Edge,0,AS174,2,0,5,2,35.35,44.98,1.27,43.224,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0254,2025-08-07 14:12:00,117.223.15.218,bdcf2626-9a9a-4f9a-bd69-5f91a52f2a8e,Android,Firefox,0,AS174,1,0,1,2,22.89,28.297,1.23,24.847,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0176,2025-08-12 17:33:00,117.228.43.253,53d22489-03d9-462e-8aa5-162c4a7a195b,Windows 10,Chrome,0,AS55836,2,0,4,1,41.0,32.507,0.79,29.697,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0492,2025-08-16 15:46:00,117.252.72.42,163ad6ba-eb42-4483-a72a-1e14edc8fbd0,iOS,Safari,0,AS55836,2,0,4,3,1.45,28.75,18.55,35.442,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0319,2025-08-19 07:10:00,117.232.163.35,8509d5e7-9ee9-4433-b299-712b9b571c92,iOS,Chrome,1,AS3356,0,0,1,0,5.22,9.418,1.77,26.525,0,0,Normal: baseline behaviour (risk 0)
facegram,user0103,2025-08-24 19:07:00,117.253.192.18,2b952685-56df-4ab4-ad6f-0ab973f04942,iOS,Edge,1,AS174,1,0,6,0,29.64,26.385,0.89,34.303,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0069,2025-08-25 13:13:00,106.217.80.168,75c3157a-2c2b-4947-9b00-fde35fa5ecf9,iOS,Chrome,0,AS13335,1,0,2,1,34.54,0.964,0.03,2.591,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0200,2025-08-17 08:28:00,117.252.228.183,b4ed08e3-33b4-4897-9698-218cefe66dfa,macOS,Firefox,0,AS3356,2,0,4,1,15.96,49.348,3.07,46.445,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0091,2025-08-28 18:18:00,182.75.78.48,fb8f0ac1-2aba-4332-ba03-803454d35139,Linux,Chrome,0,AS3356,0,0,5,1,40.6,16.335,0.4,42.495,0,25,Sudden OS/Browser change during failed attempts
facegram,user0142,2025-08-19 18:53:00,117.247.74.129,dbf4e44b-555d-4256-8e8f-1e1b9e14d463,Android,Safari,0,AS3356,1,0,6,2,27.84,20.74,0.74,15.296,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0246,2025-08-06 14:28:00,49.43.93.232,32a41a4d-adaa-4316-893f-50b6b7c0f7b7,Windows 10,Safari,0,AS9498,2,0,4,1,40.83,37.706,0.92,2.816,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0233,2025-08-02 09:29:00,49.54.89.161,dd0d7cfd-296c-4b46-a304-28faca26849b,macOS,Firefox,1,AS55836,0,0,1,0,6.19,25.627,4.07,3.561,0,0,Normal: baseline behaviour (risk 0)
instabook,user0425,2025-08-25 14:46:00,117.225.242.1,b6ac61c5-2398-4162-b7a4-8f75e3acfe23,Windows 11,Firefox,0,AS3356,2,0,1,2,18.31,34.808,1.89,26.866,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0264,2025-08-03 14:11:00,182.76.105.224,f237034e-4622-479b-86d8-808dd3cbb09d,Windows 11,Edge,0,AS9498,0,0,6,3,10.62,27.787,2.59,7.243,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0202,2025-08-20 08:56:00,106.215.237.147,256a47c5-4476-4ea6-b1e9-b9db1c66b138,Linux,Firefox,1,AS174,0,0,6,0,23.11,5.59,0.24,44.284,0,20,Multiple devices detected
instabook,user0074,2025-08-09 22:08:00,115.105.6.198,1ac09e93-bffb-41da-8026-9a75d12c7f88,Windows 10,Firefox,0,AS55836,1,0,4,1,46.18,38.578,0.83,38.047,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0436,2025-08-26 01:05:00,115.101.2.51,bfb7af54-61f0-4468-950f-80b0e4f5f1ce,Windows 11,Edge,0,AS55836,0,0,2,2,36.39,34.47,0.94,27.838,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0334,2025-08-26 04:00:00,182.69.35.217,69c8e8b1-ba96-45b1-8e6d-c064d5cfb6ff,Linux,Safari,0,AS55836,1,0,5,2,31.51,13.029,0.41,35.338,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0185,2025-08-11 08:39:00,106.238.183.220,33c7bde7-bd14-4551-9ebd-a287f3cf275c,Windows 11,Chrome,0,AS174,2,0,6,3,3.99,8.942,2.19,23.217,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0095,2025-08-08 12:58:00,117.198.95.111,5c3c201a-3fd6-4feb-8c5c-31bec05bd69d,Android,Safari,0,AS174,1,0,1,1,44.58,32.704,0.73,38.474,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0111,2025-08-04 00:24:00,115.109.251.19,9ba8449e-d779-4647-92c8-175cfbed8a46,Android,Chrome,0,AS174,1,0,3,3,37.04,9.767,0.26,49.911,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0004,2025-08-02 19:42:00,115.114.158.209,b0f0e63b-9180-43f2-9d8a-3e76a9394f39,Windows 10,Chrome,0,AS13335,1,0,5,2,21.12,25.943,1.22,38.104,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0233,2025-08-09 02:44:00,106.217.42.246,69a36859-c58a-4f8b-8b97-40dd64ee1b3d,macOS,Chrome,0,AS3356,2,0,4,1,41.59,31.492,0.76,22.594,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0161,2025-08-22 15:59:00,117.195.181.203,faf1f3f8-0320-4397-81bd-6a935178500b,Android,Chrome,1,AS174,0,0,6,0,28.35,41.259,1.45,47.889,0,20,Multiple devices detected
instabook,user0098,2025-08-01 23:10:00,49.56.169.253,218fdc72-c7f0-41ee-b787-03c759663c38,Linux,Safari,1,AS3356,0,0,5,0,2.61,17.094,6.31,7.551,0,5,Unusual login time
facegram,user0337,2025-08-04 00:20:00,115.103.226.125,bda248e2-2b5d-4613-b5c4-f42fcf83f048,Windows 11,Safari,0,AS55836,2,0,1,1,37.97,34.9,0.92,12.732,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0421,2025-08-13 14:39:00,182.70.215.103,b752dc8c-ff0a-46d8-a14d-55760cfad5d6,Windows 11,Firefox,0,AS55836,1,0,3,3,10.33,15.553,1.49,21.018,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0235,2025-08-11 18:20:00,115.110.87.176,0464cbd9-8956-4167-8a79-4e401ef6d13e,Linux,Edge,0,AS9498,2,0,2,0,23.09,49.643,2.14,34.51,0,25,Suspicious IP / VPN detected
facegram,user0193,2025-08-29 19:58:00,49.47.143.67,0ad10fc3-aab5-498f-9c28-6b4c58a958da,Windows 11,Edge,0,AS55836,2,0,6,3,38.1,17.57,0.46,13.131,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0186,2025-08-22 05:49:00,49.50.170.110,23297245-1859-4808-a67f-5af1c435dd88,iOS,Firefox,0,AS9498,1,0,2,2,42.15,24.437,0.58,23.57,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0477,2025-08-30 16:05:00,117.233.177.214,3e0e0dcb-283a-4d6d-bbf5-268dac5ddcbe,iOS,Firefox,0,AS3356,1,0,4,1,10.26,3.676,0.35,20.145,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0321,2025-08-12 14:39:00,106.206.33.87,47082640-88f1-4821-a832-5e4cb93efefb,Linux,Firefox,1,AS174,2,0,6,0,45.12,46.435,1.03,45.714,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0060,2025-08-07 17:12:00,49.55.166.167,0cc739fc-961c-409f-b1a3-6a318cfc40b9,Windows 10,Safari,0,AS9498,2,0,4,2,8.88,46.786,5.21,36.141,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0099,2025-08-21 00:04:00,115.126.94.169,785f2f9a-229e-4fe6-81bc-c582164ce74c,Windows 11,Chrome,0,AS13335,2,0,3,3,44.02,10.067,0.23,16.023,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0230,2025-08-10 18:44:00,115.113.201.206,61756acb-d1be-414b-a949-5e5a98293f39,macOS,Firefox,0,AS55836,0,0,6,1,4.59,0.933,0.2,20.597,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0365,2025-08-06 16:33:00,117.252.238.38,4dcf9325-207c-4af5-a542-eddcbb1c69c4,Linux,Chrome,1,AS3356,0,0,6,0,4.53,40.971,8.85,28.732,0,20,Multiple devices detected
facegram,user0082,2025-08-23 22:09:00,49.34.130.121,4169aab3-af29-48fa-a255-843b5bfc69f7,iOS,Firefox,0,AS3356,2,0,4,2,20.67,28.825,1.39,0.766,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0265,2025-08-10 00:43:00,49.39.129.175,df0ae80a-b617-488b-a4f7-6598968d5e4b,iOS,Safari,0,AS174,1,0,5,1,38.75,33.922,0.87,19.93,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0341,2025-08-27 04:15:00,106.204.190.217,d5166cf1-384d-4599-9609-2877bc0716e0,Windows 10,Chrome,0,AS13335,1,0,2,1,10.76,3.439,0.32,28.425,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0204,2025-08-25 06:50:00,182.78.15.85,df173237-6e40-4e5f-bb48-4d142780aada,macOS,Chrome,0,AS13335,2,0,5,3,18.16,21.086,1.15,49.933,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0284,2025-08-12 17:25:00,49.32.3.100,174309f6-66ff-4d0d-85fa-5d483f97b37c,Windows 11,Chrome,0,AS13335,1,0,3,3,13.54,3.259,0.24,20.934,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0309,2025-08-11 08:07:00,115.102.237.216,4466876e-27e8-4bd5-b541-9ffb52a06344,Android,Safari,1,AS174,0,0,3,0,18.12,3.584,0.2,29.169,0,0,Normal: baseline behaviour (risk 0)
